Date,Patients_per_day,Temp_Max,Temp_Min,Temp_Mean,Precipitation,Snowfall,Day_of_week_sin,Day_of_week_cos,Month_sin,Month_cos,Day_of_month_sin,Day_of_month_cos,Day_of_week_1,Day_of_week_2,Day_of_week_3,Day_of_week_4,Day_of_week_5,Day_of_week_6,Weekend,patients_3d_avg,patients_3d_std,patients_14d_avg,patients_14d_std,patients_30d_avg,patients_30d_std,annual_sin_1,annual_cos_1,annual_sin_2,annual_cos_2,annual_sin_3,annual_cos_3,weekly_sin_1,weekly_cos_1,weekly_sin_2,weekly_cos_2,half_week_sin_1,half_week_cos_1,short_cycle_sin_1,short_cycle_cos_1,patients_lag_1,patients_lag_2,patients_lag_3,patients_lag_7,patients_lag_14,patients_lag_21,patients_lag_28,patients_change_1d,patients_change_7d
2023-01-01,59,1.1,-5.0,-2.4,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,1.0,False,False,False,False,False,True,1,58.666666666666664,1.5275252316514991,58.214285714285715,10.64228555143312,57.13333333333333,11.318990247804134,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.21442729576751102,-0.895501317943504,0.44505886078298396,-0.9749279121818251,-0.22252093395630812,0.4338837391175465,-0.9009688679024247,0.4338837391175465,-0.9009688679024247,-0.13616664909624643,-0.9906859460363308,57.0,59.0,60.0,46.0,50.0,41.0,38.0,-2.0,-4.0
2023-01-02,85,2.5,-4.1,0.2,3.8,1.61,0.0,1.0,0.0,1.0,0.20129852008866006,0.9795299412524945,False,False,False,False,False,False,0,58.333333333333336,1.154700538378658,58.857142857142854,10.376431451627774,56.8,11.102655786668402,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297,-0.8713510040136405,0.49066019586310516,-0.7818314824680302,0.6234898018587329,-0.9749279121818233,-0.22252093395631575,-0.9749279121818233,-0.22252093395631575,-0.26979677115702394,0.9629172873477994,59.0,57.0,59.0,56.0,79.0,73.0,58.0,2.0,-23.0
2023-01-03,66,-0.7,-6.9,-3.5,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,0.39435585511331855,0.9189578116202306,True,False,False,False,False,False,0,67.0,15.620499351813265,59.285714285714285,11.350557908541996,58.233333333333334,11.874874469995925,-0.65316012232693,-0.7572198192083127,0.9891715794849547,0.14676370920373963,-0.8448805268402667,0.5349550405091192,-7.83773951454306e-15,1.0,-1.567547902908612e-14,1.0,-1.567547902908612e-14,1.0,0.6310879443260521,-0.7757112907044204,85.0,59.0,57.0,59.0,74.0,54.0,76.0,26.0,-15.0
2023-01-04,56,-1.4,-8.5,-5.2,4.1,2.87,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.5712682150947923,0.8207634412072763,False,True,False,False,False,False,0,70.0,13.45362404707366,58.714285714285715,10.737630245855167,59.166666666666664,11.317009880868634,-0.666088855860977,-0.7458723993404063,0.993634586189866,0.11265127219562909,-0.8161603698771164,0.5778254499778013,0.7818314824680205,0.6234898018587453,0.9749279121818303,-0.2225209339562852,0.9749279121818303,-0.2225209339562852,-0.8878852184023746,0.46006503773115337,66.0,85.0,59.0,59.0,63.0,71.0,53.0,-19.0,-4.0
2023-01-05,67,-0.8,-8.1,-4.0,2.2,1.54,0.43388373911755823,-0.900968867902419,0.0,1.0,0.72479278722912,0.6889669190756866,False,False,True,False,False,False,0,69.0,14.730919862656188,58.214285714285715,10.685565903653352,59.1,11.330002891316555,-0.6788204829862357,-0.734304263829602,0.9969215500633253,0.07840550375666766,-0.7852670068439961,0.6191572723971441,0.9749279121818285,-0.22252093395629285,-0.43388373911751826,-0.9009688679024384,-0.43388373911751826,-0.9009688679024384,0.997668769190539,-0.06824241336467285,56.0,66.0,85.0,60.0,67.0,63.0,59.0,-10.0,-7.0
2023-01-06,43,-2.8,-11.3,-5.7,3.1,2.17,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.8486442574947509,0.5289640103269624,False,False,False,True,False,False,0,63.0,6.082762530298107,58.214285714285715,10.685565903653352,58.8,10.980861093048564,-0.6913512362094071,-0.722518835873311,0.9990285807311906,0.044066936383449135,-0.7522826980987245,0.6588404527207655,0.4338837391175845,-0.9009688679024064,-0.7818314824680663,0.6234898018586877,-0.7818314824680663,0.6234898018586877,-0.9422609221188213,-0.3348796121709839,67.0,56.0,66.0,59.0,43.0,52.0,61.0,11.0,16.0
2023-01-07,48,3.0,-3.3,-0.0,4.3,1.82,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.9377521321470804,0.3473052528448203,False,False,False,False,True,False,1,55.333333333333336,12.013880860626676,58.214285714285715,10.685565903653352,58.46666666666667,11.309847199593856,-0.7036774074790128,-0.7105196029692745,0.999953184360873,0.009676212407230897,-0.717295271600886,0.6967693257736101,-0.4338837391175509,-0.9009688679024226,0.7818314824680198,0.623489801858746,0.7818314824680198,0.623489801858746,0.7308359642781261,0.682553143218652,43.0,67.0,56.0,57.0,43.0,43.0,46.0,-24.0,14.0
2023-01-08,52,3.6,0.8,2.7,18.3,0.63,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.9884683243281114,0.1514277775045767,False,False,False,False,False,True,1,52.666666666666664,12.66227994214833,58.57142857142857,10.210961573903639,58.1,11.469149022937355,-0.7157953492826642,-0.6983101158835584,0.9996942666129788,-0.024725964109382385,-0.6803978890506109,0.7328428976086707,-0.9749279121818203,-0.22252093395632913,0.4338837391175854,-0.900968867902406,0.4338837391175854,-0.900968867902406,-0.3984010898462446,-0.9172113015054516,48.0,43.0,67.0,59.0,46.0,50.0,41.0,5.0,13.0
2023-01-09,76,3.0,-0.3,1.3,4.5,0.07,0.0,1.0,0.0,1.0,0.9987165071710528,-0.05064916883871264,False,False,False,False,False,False,0,47.666666666666664,4.509249752822739,59.0,9.758625376084977,57.8,11.508317831479319,-0.7277014757264236,-0.6858939875998223,0.9982521339365441,-0.0590988755488295,-0.641688797825113,0.7669651144255267,-0.7818314824680259,0.6234898018587384,-0.9749279121818264,-0.22252093395630237,-0.9749279121818264,-0.22252093395630237,1.1761561116907298e-13,1.0,52.0,48.0,43.0,85.0,56.0,79.0,73.0,4.0,29.0
2023-01-10,66,3.4,0.7,1.8,7.8,3.22,0.7818314824680298,0.6234898018587336,0.0,1.0,0.9680771188662043,-0.2506525322587204,True,False,False,False,False,False,0,58.666666666666664,15.143755588800685,60.42857142857143,10.703804397102415,58.8,11.748514212737566,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,-0.6012710693734842,0.7990451183346701,-9.772415167715292e-16,1.0,-1.9544830335430583e-15,1.0,-1.9544830335430583e-15,1.0,0.3984010898462374,-0.9172113015054548,76.0,52.0,48.0,66.0,59.0,74.0,54.0,24.0,7.0
2023-01-11,61,5.9,2.6,4.0,4.6,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.8978045395707416,-0.4403941515576344,False,True,False,False,False,False,0,64.66666666666667,12.055427546683362,60.92857142857143,10.79504363274959,59.63333333333333,11.321274856120057,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.12759425406472188,-0.5592523247663437,0.828997489286572,0.7818314824680248,0.6234898018587399,0.9749279121818272,-0.22252093395629857,0.9749279121818272,-0.22252093395629857,-0.7308359642781207,0.6825531432186577,66.0,76.0,52.0,56.0,59.0,63.0,71.0,-10.0,-3.0
2023-01-12,63,4.6,2.5,3.6,0.5,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,0.7907757369376989,-0.6121059825476626,False,False,True,False,False,False,0,67.66666666666667,7.637626158259645,61.07142857142857,10.780782658289478,59.233333333333334,11.04124972103697,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.16163565160110782,-0.5157444481311303,0.8567424725213031,0.974927912181827,-0.22252093395629952,-0.43388373911753064,-0.9009688679024324,-0.43388373911753064,-0.9009688679024324,0.9422609221188186,-0.3348796121709913,61.0,66.0,76.0,67.0,60.0,67.0,63.0,-5.0,7.0
2023-01-13,54,4.4,0.8,2.4,4.8,0.7,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.6513724827222223,-0.758758122692791,False,False,False,True,False,False,0,63.333333333333336,2.5166114784233273,61.285714285714285,10.78766083883002,59.53333333333333,11.016393218301078,-0.7731383255706027,-0.6342374393978054,0.9807065438204117,-0.1954857409322303,-0.4708632887360563,0.8822061909330864,0.4338837391175527,-0.9009688679024217,-0.7818314824680223,0.6234898018587429,-0.7818314824680223,0.6234898018587429,-0.9976687691905396,-0.06824241336466502,63.0,61.0,66.0,43.0,59.0,43.0,52.0,2.0,-16.0
2023-01-14,53,3.4,1.0,2.1,3.7,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.48530196253108104,-0.8743466161445821,False,False,False,False,True,False,1,59.333333333333336,4.725815626252474,60.92857142857143,10.950688673210596,58.96666666666667,10.842074280904173,-0.7839338166829201,-0.620844401650647,0.973401842704431,-0.22910445787810024,-0.4247283525160176,0.9053208417842977,-0.4338837391175571,-0.9009688679024196,0.7818314824680284,0.6234898018587353,0.7818314824680284,0.6234898018587353,0.8878852184023782,0.4600650377311464,54.0,63.0,61.0,48.0,57.0,43.0,43.0,-9.0,-9.0
2023-01-15,49,4.4,1.3,2.6,10.3,3.01,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.29936312297335804,-0.9541392564000488,False,False,False,False,False,True,1,56.666666666666664,5.507570547285986,60.642857142857146,11.112066503491706,58.63333333333333,10.867488157369888,-0.7944973291665992,-0.6072676460566135,0.9649450457625344,-0.2624520121057191,-0.3774624838618108,0.9260248772451376,-0.9749279121818217,-0.22252093395632244,0.433883739117573,-0.9009688679024119,0.433883739117573,-0.9009688679024119,-0.6310879443260582,-0.7757112907044154,53.0,54.0,63.0,52.0,59.0,46.0,50.0,-1.0,-7.0
2023-01-16,69,3.3,-1.0,1.3,0.4,0.0,0.0,1.0,0.0,1.0,0.10116832198743272,-0.994869323391895,False,False,False,False,False,False,0,52.0,2.6457513110643474,59.92857142857143,11.538992661768708,58.53333333333333,10.94416340538089,-0.8048257371083452,-0.593511190196115,0.9553461622632788,-0.29548893422398215,-0.3291915385199954,0.9442631682782286,-0.7818314824680395,0.6234898018587215,-0.9749279121818167,-0.22252093395634442,-0.9749279121818167,-0.22252093395634442,0.2697967711570315,0.9629172873477972,49.0,53.0,54.0,76.0,85.0,56.0,79.0,-4.0,-9.0
2023-01-17,56,2.5,-1.4,1.1,4.4,1.89,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.10116832198743204,-0.9948693233918952,True,False,False,False,False,False,0,57.0,10.5830052442583,58.785714285714285,9.47205258746913,59.4,10.698372418914627,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386,-0.2800440484743445,0.9599871514317777,-2.2538452949404006e-14,1.0,-4.507690589880801e-14,1.0,-4.507690589880801e-14,1.0,0.13616664909623866,-0.9906859460363319,69.0,49.0,53.0,66.0,66.0,59.0,74.0,20.0,0.0
2023-01-18,57,2.4,-1.3,1.1,2.4,0.84,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.2993631229733582,-0.9541392564000488,False,True,False,False,False,False,0,58.0,10.148891565092155,58.07142857142857,9.260871247552075,59.6,10.57192117078913,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,-0.3604748891327019,-0.23015087970124354,0.973154958150419,0.7818314824680113,0.6234898018587567,0.9749279121818368,-0.22252093395625652,0.9749279121818368,-0.22252093395625652,-0.5195839500354263,0.854419404546493,56.0,69.0,49.0,61.0,56.0,59.0,63.0,-13.0,5.0
2023-01-19,52,0.9,-3.6,-0.5,0.0,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,-0.4853019625310808,-0.8743466161445822,False,False,True,False,False,False,0,60.666666666666664,7.2341781380701455,58.142857142857146,9.247512287987725,58.86666666666667,9.922921334772942,-0.8343701235229537,-0.5512045872199277,0.9198172790502196,-0.3923470060554182,-0.179644883710313,0.9837315262594303,0.9749279121818318,-0.2225209339562785,-0.4338837391174918,-0.9009688679024511,-0.4338837391174918,-0.9009688679024511,0.8169698930104368,-0.5766803221148745,57.0,56.0,69.0,63.0,67.0,60.0,67.0,1.0,-4.0
2023-01-20,60,1.2,-2.5,-0.4,0.9,0.63,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.651372482722222,-0.7587581226927911,False,False,False,True,False,False,0,55.0,2.6457513110643425,57.07142857142857,9.008237987994772,58.13333333333333,9.572710254112753,-0.8437282590292712,-0.5367705514607103,0.9057769657642539,-0.42375475016912983,-0.1286605437981047,0.9916886933254689,0.4338837391175465,-0.9009688679024247,-0.7818314824680137,0.6234898018587537,-0.7818314824680137,0.6234898018587537,-0.9790840876823209,0.20345601305264313,52.0,57.0,56.0,54.0,43.0,59.0,43.0,-5.0,11.0
2023-01-21,30,-0.1,-6.8,-3.7,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.7907757369376986,-0.6121059825476627,False,False,False,False,True,False,1,56.333333333333336,4.041451884327217,58.285714285714285,8.06157620996114,58.03333333333333,9.53571628444719,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,-0.07733361695682096,0.9970052716452285,-0.4338837391175633,-0.9009688679024166,0.781831482468037,0.6234898018587246,0.781831482468037,0.6234898018587246,0.9790840876823249,0.20345601305262392,60.0,52.0,57.0,53.0,48.0,57.0,43.0,8.0,5.0
2023-01-22,26,-4.8,-6.5,-5.7,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,-0.8978045395707417,-0.44039415155763423,False,False,False,False,False,True,1,47.333333333333336,15.534906930308017,57.0,10.798860338729503,56.8,10.662211713368368,-0.8616928164028521,-0.5074302810827518,0.8744980560685747,-0.48502901968055895,-0.02580077239154163,0.999667104662347,-0.9749279121818233,-0.22252093395631575,0.4338837391175606,-0.9009688679024179,0.4338837391175606,-0.9009688679024179,-0.8169698930104481,-0.5766803221148585,30.0,60.0,52.0,49.0,52.0,59.0,46.0,-30.0,-3.0
2023-01-23,66,-1.7,-5.4,-3.6,0.0,0.0,0.0,1.0,0.0,1.0,-0.9680771188662041,-0.2506525322587213,False,False,False,False,False,False,0,38.666666666666664,18.5831464863551,55.142857142857146,13.597834345994196,56.233333333333334,11.810817173204,-0.8702939222685674,-0.49253272872205434,0.8572964806503138,-0.5148230222752145,0.02580077239154065,0.9996671046623471,-0.7818314824680351,0.6234898018587268,-0.9749279121818198,-0.22252093395633105,-0.9749279121818198,-0.22252093395633105,0.519583950035443,0.8544194045464828,26.0,30.0,60.0,69.0,76.0,85.0,56.0,-4.0,-7.0
2023-01-24,50,4.0,-1.6,1.9,0.4,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.9987165071710528,-0.05064916883871355,True,False,False,False,False,False,0,40.666666666666664,22.030282189144376,54.42857142857143,12.647373006124411,57.0,11.667816035337664,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,-0.5440076922910431,0.07733361695682177,0.9970052716452283,-1.5677954951632475e-14,1.0,-3.135590990326495e-14,1.0,-3.135590990326495e-14,1.0,-0.13616664909625809,-0.9906859460363292,66.0,26.0,30.0,56.0,66.0,66.0,59.0,40.0,-10.0
2023-01-25,42,5.8,3.6,4.8,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.9884683243281114,0.15142777750457667,False,True,False,False,False,False,0,47.333333333333336,20.132891827388633,53.285714285714285,12.237574994999713,57.13333333333333,11.560137612035394,-0.886721063082993,-0.46230483047981086,0.8198708615029215,-0.5725484874300667,0.12866054379810374,0.991688693325469,0.7818314824680156,0.6234898018587514,0.9749279121818337,-0.2225209339562699,0.9749279121818337,-0.2225209339562699,-0.2697967711570126,0.9629172873478026,50.0,66.0,26.0,57.0,61.0,56.0,59.0,-16.0,-4.0
2023-01-26,51,4.5,-2.5,1.5,0.7,0.0,0.43388373911755823,-0.900968867902419,0.0,1.0,-0.9377521321470804,0.3473052528448203,False,False,True,False,False,False,0,52.666666666666664,12.220201853215517,51.92857142857143,12.369094772638213,56.666666666666664,11.88546876720022,-0.8945422369764496,-0.4469834295196742,0.799691113867869,-0.600411627469661,0.17964488371031379,0.9837315262594302,0.974927912181824,-0.2225209339563129,-0.43388373911755534,-0.9009688679024205,-0.43388373911755534,-0.9009688679024205,0.631087944326043,-0.7757112907044278,42.0,50.0,66.0,52.0,63.0,67.0,60.0,-8.0,-11.0
2023-01-27,58,-0.7,-5.4,-3.2,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.848644257494751,0.5289640103269624,False,False,False,True,False,False,0,47.666666666666664,4.932882862316105,51.07142857142857,11.951596518484877,56.4,11.921004354817851,-0.9020987014301837,-0.4315297589714715,0.7785648703932891,-0.6275641342440474,0.2301508797012426,0.9731549581504192,0.43388373911756595,-0.9009688679024154,-0.7818314824680406,0.6234898018587199,-0.7818314824680406,0.6234898018587199,-0.8878852184023692,0.4600650377311638,51.0,42.0,50.0,60.0,54.0,43.0,59.0,9.0,6.0
2023-01-28,40,3.1,-3.6,-0.1,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.72479278722912,0.6889669190756865,False,False,False,False,True,False,1,50.333333333333336,8.020806277010553,51.357142857142854,12.074175511632864,56.36666666666667,11.9148801007854,-0.9093882203647925,-0.4159483918249421,0.756517135610563,-0.6539738706764889,0.28004404847434183,0.9599871514317785,-0.43388373911754385,-0.900968867902426,0.78183148246801,0.6234898018587582,0.78183148246801,0.6234898018587582,0.9976687691905383,-0.06824241336468459,58.0,51.0,42.0,30.0,53.0,48.0,57.0,7.0,-23.0
2023-01-29,55,5.4,-1.8,1.3,0.2,0.0,-0.7818314824680299,0.6234898018587334,0.0,1.0,-0.5712682150947924,0.8207634412072763,False,False,False,False,False,True,1,49.666666666666664,9.073771725877386,50.42857142857143,12.432675841162634,55.7,12.259127493282369,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788,0.3291915385199928,0.9442631682782295,-0.9749279121818185,-0.2225209339563368,0.4338837391175995,-0.9009688679023992,0.4338837391175995,-0.9009688679023992,-0.9422609221188253,-0.3348796121709728,40.0,58.0,51.0,26.0,49.0,52.0,59.0,-18.0,-23.0
2023-01-30,79,5.7,2.1,3.8,0.7,0.07,0.0,1.0,0.0,1.0,-0.3943558551133187,0.9189578116202306,False,False,False,False,False,False,0,51.0,9.64365076099288,50.857142857142854,12.482955412248186,55.56666666666667,12.243741070534725,-0.9231578729647039,-0.38442104726885545,0.709762632639161,-0.7044409168334328,0.3774624838618099,0.926024877245138,-0.7818314824680308,0.6234898018587323,-0.9749279121818228,-0.22252093395631767,-0.9749279121818228,-0.22252093395631767,0.7308359642782117,0.6825531432185603,55.0,40.0,58.0,66.0,69.0,76.0,85.0,15.0,-3.0
2023-01-31,59,1.7,-4.6,-0.9,0.0,0.0,0.7818314824680298,0.6234898018587336,0.0,1.0,-0.20129852008866114,0.9795299412524943,True,False,False,False,False,False,0,58.0,19.672315572905966,51.57142857142857,13.815901015826704,56.3,12.969858957571986,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,-0.72843849493357,0.4247283525160183,0.9053208417842974,-8.817456953860943e-15,1.0,-1.7634913907721887e-14,1.0,-1.7634913907721887e-14,1.0,-0.3984010898462554,-0.9172113015054469,79.0,55.0,40.0,50.0,56.0,66.0,66.0,24.0,-6.0
2023-02-01,57,0.4,-3.2,-1.5,2.0,1.4,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,1.0,False,True,False,False,False,False,0,64.33333333333333,12.858201014657215,51.785714285714285,13.912797492450412,56.3,12.969858957571986,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,-0.7515739101399981,0.47086328873605704,0.882206190933086,0.7818314824680376,0.6234898018587238,0.9749279121818181,-0.2225209339563387,0.9749279121818181,-0.2225209339563387,1.569033456436424e-14,1.0,59.0,79.0,55.0,42.0,57.0,61.0,56.0,-20.0,-15.0
2023-02-02,54,-1.7,-6.9,-4.9,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,False,False,True,False,False,False,0,65.0,12.165525060596378,51.785714285714285,13.912797492450412,55.36666666666667,11.786852211573333,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,-0.7738197799123084,0.515744448131128,0.8567424725213045,0.9749279121818224,-0.22252093395631958,-0.4338837391175677,-0.9009688679024145,-0.4338837391175677,-0.9009688679024145,0.3984010898462266,-0.9172113015054595,57.0,59.0,79.0,51.0,52.0,63.0,67.0,-2.0,-1.0
2023-02-03,63,-1.9,-8.8,-5.1,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,False,False,False,True,False,False,0,56.666666666666664,2.5166114784232887,51.92857142857143,13.925429344102207,54.96666666666667,11.615932380031797,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202,0.5592523247663413,0.8289974892865736,0.4338837391175598,-0.9009688679024184,-0.7818314824680321,0.6234898018587307,-0.7818314824680321,0.6234898018587307,-0.7308359642781127,0.6825531432186663,54.0,57.0,59.0,58.0,60.0,54.0,43.0,-3.0,-2.0
2023-02-04,53,-2.6,-8.1,-5.8,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,False,False,False,False,True,False,1,58.0,4.582575694955678,52.142857142857146,14.081396034687566,55.2,11.707351065271645,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991,0.601271069373482,0.7990451183346716,-0.43388373911755007,-0.900968867902423,0.7818314824680187,0.6234898018587476,0.7818314824680187,0.6234898018587476,0.9422609221188147,-0.33487961217100237,63.0,54.0,57.0,40.0,30.0,53.0,48.0,9.0,10.0
2023-02-05,34,-0.8,-8.3,-3.6,1.8,1.26,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866,False,False,False,False,False,True,1,56.666666666666664,5.507570547285967,53.785714285714285,12.558653599004181,54.733333333333334,11.497925849933743,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589,0.6416887978251137,0.7669651144255262,-0.9749279121818201,-0.2225209339563301,0.43388373911758715,-0.9009688679024052,0.43388373911758715,-0.9009688679024052,-0.9976687691905404,-0.06824241336465328,53.0,63.0,54.0,55.0,26.0,49.0,52.0,-10.0,29.0
2023-02-06,53,0.7,-6.7,-2.8,0.0,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624,False,False,False,False,False,False,0,50.0,14.730919862656185,54.357142857142854,11.317835773389145,54.43333333333333,11.924137598638497,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,0.6803978890506115,0.7328428976086702,-0.7818314824680442,0.6234898018587154,-0.9749279121818133,-0.22252093395635972,-0.9749279121818133,-0.22252093395635972,0.8878852184023837,0.46006503773113594,34.0,53.0,63.0,79.0,66.0,69.0,76.0,-19.0,13.0
2023-02-14,36,5.8,-2.5,1.2,0.0,0.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.48530196253108104,-0.8743466161445821,True,False,False,False,False,False,0,46.666666666666664,10.969655114602823,53.42857142857143,10.811064743082493,54.6,11.865917579353056,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501,0.9172671631198608,0.39827245882943335,4.90353904168212e-15,1.0,9.80707808336424e-15,1.0,9.80707808336424e-15,1.0,-0.8169698930104549,-0.5766803221148489,53.0,34.0,53.0,59.0,50.0,56.0,66.0,19.0,9.0
2023-02-15,58,3.4,0.4,1.9,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.29936312297335804,-0.9541392564000488,False,True,False,False,False,False,0,41.0,10.44030650891048,52.42857142857143,11.75856012714723,54.06666666666667,12.337029579707368,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,-0.9716500376053585,0.936590583203981,0.35042556906371225,0.7818314824680284,0.6234898018587353,0.9749279121818246,-0.22252093395631004,0.9749279121818246,-0.22252093395631004,0.5195839500354531,0.8544194045464767,36.0,53.0,34.0,57.0,42.0,57.0,61.0,-17.0,15.0
2023-02-16,55,5.1,1.5,3.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.10116832198743272,-0.994869323391895,False,False,True,False,False,False,0,49.0,11.532562594670733,53.57142857142857,11.440241294619678,53.46666666666667,11.65224067051818,-0.994788305609327,-0.10196189005174576,0.20286099168260133,-0.9792075459541514,0.9534201253498682,0.30164559432857885,0.9749279121818257,-0.22252093395630526,-0.43388373911754125,-0.9009688679024273,-0.43388373911754125,-0.9009688679024273,-0.13616664909626974,-0.9906859460363275,58.0,36.0,53.0,54.0,51.0,52.0,63.0,22.0,3.0
2023-02-17,65,4.5,2.4,3.4,7.5,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-0.10116832198743204,-0.9948693233918952,False,False,False,True,False,False,0,49.666666666666664,11.930353445448793,53.857142857142854,11.42101398473712,53.1,11.414902540100805,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,-0.9856060869814277,0.9677109772087533,0.2520624220102626,0.433883739117573,-0.9009688679024119,-0.7818314824680505,0.6234898018587077,-0.7818314824680505,0.6234898018587077,-0.2697967711570013,0.9629172873478057,55.0,58.0,36.0,63.0,58.0,60.0,54.0,-3.0,5.0
2023-02-18,48,5.4,0.1,2.7,1.7,0.14,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,-0.2993631229733582,-0.9541392564000488,False,False,False,False,True,False,1,59.333333333333336,5.131601439446743,54.357142857142854,11.764399640487369,53.233333333333334,11.533110754612597,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532,0.9794250862518059,0.2018080781848007,-0.4338837391175368,-0.9009688679024294,0.7818314824680003,0.6234898018587706,0.7818314824680003,0.6234898018587706,0.6310879443260339,-0.7757112907044352,65.0,55.0,58.0,53.0,40.0,30.0,53.0,10.0,13.0
2023-02-19,56,2.4,-3.4,-0.5,0.0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,-0.4853019625310808,-0.8743466161445822,False,False,False,False,False,True,1,56.0,8.544003745317447,54.92857142857143,11.193846425701857,52.733333333333334,11.419684557915714,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,-0.9948973551031357,0.9885312610933431,0.15101637606963247,-0.9749279121818167,-0.22252093395634442,0.43388373911761363,-0.9009688679023924,0.43388373911761363,-0.9009688679023924,-0.8878852184023638,0.46006503773117424,48.0,65.0,55.0,34.0,55.0,26.0,49.0,-17.0,-21.0
2023-02-20,68,5.7,-4.3,-0.5,7.7,4.9,0.0,1.0,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911,False,False,False,False,False,False,0,56.333333333333336,8.504900548115296,55.0,11.197527199547936,52.8,11.433164101827199,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,-0.9977790852682925,0.9950052545447351,0.09982255971656324,-0.781831482468018,0.6234898018587482,-0.9749279121818321,-0.22252093395627753,-0.9749279121818321,-0.22252093395627753,0.9976687691905375,-0.06824241336469632,56.0,48.0,65.0,53.0,79.0,66.0,69.0,8.0,-26.0
